Datetime,Open,High,Low,Close,Volume
2023-08-11 15:25:00,445.89,446.13,445.82,445.87,834307
2023-08-11 15:30:00,445.86,446.08,445.77,446.04,728365
2023-08-11 15:35:00,446.05,446.16,445.51,445.63,787940
2023-08-11 15:40:00,445.64,445.78,445.36,445.69,953754
2023-08-11 15:45:00,445.7,445.74,445.3,445.49,1123248
2023-08-11 15:50:00,445.47,445.68,445.22,445.4,1431168
2023-08-11 15:55:00,445.38,445.77,444.99,445.58,5832957
2023-08-14 09:30:00,444.7,444.98,444.45,444.92,2020342
2023-08-14 09:35:00,444.91,444.99,444.45,444.89,792065
2023-08-14 09:40:00,444.89,445.25,444.86,445.02,872220
2023-08-14 09:45:00,445.02,445.23,444.38,444.63,1109820
2023-08-14 09:50:00,444.63,445.3,444.46,445.01,984140
2023-08-14 09:55:00,445.01,445.22,444.78,445.19,844766
2023-08-14 10:00:00,445.19,445.44,444.93,445.43,593193
2023-08-14 10:05:00,445.43,445.79,445.22,445.67,818732
2023-08-14 10:10:00,445.68,446.19,445.51,446.11,1076731
2023-08-14 10:15:00,446.11,446.19,445.86,445.95,649257
2023-08-14 10:20:00,445.94,446.15,445.84,445.99,452063
2023-08-14 10:25:00,446.0,446.38,445.75,445.89,668082
2023-08-14 10:30:00,445.91,446.47,445.83,446.42,639493
2023-08-14 10:35:00,446.41,446.89,446.38,446.77,1226075
2023-08-14 10:40:00,446.77,447.03,446.64,446.86,947172
2023-08-14 10:45:00,446.88,447.04,446.8,447.04,546921
2023-08-14 10:50:00,447.04,447.51,446.91,447.47,1001613
2023-08-14 10:55:00,447.48,447.6,447.06,447.23,782345
2023-08-14 11:00:00,447.23,447.3,446.98,447.08,348292
2023-08-14 11:05:00,447.05,447.09,446.7,446.94,552732
2023-08-14 11:10:00,446.93,446.96,446.61,446.66,488054
2023-08-14 11:15:00,446.67,446.88,446.57,446.74,449827
2023-08-14 11:20:00,446.76,447.02,446.71,446.98,462390
2023-08-14 11:25:00,446.98,447.19,446.72,447.15,358522
2023-08-14 11:30:00,447.16,447.24,446.86,446.9,427725
2023-08-14 11:35:00,446.97,447.16,446.77,447.1,372433
2023-08-14 11:40:00,447.1,447.41,447.0,447.25,463929
2023-08-14 11:45:00,447.26,447.72,447.24,447.56,521929
2023-08-14 11:50:00,447.57,447.76,447.39,447.43,488911
2023-08-14 11:55:00,447.43,447.58,447.04,447.13,497883
2023-08-14 12:00:00,447.14,447.32,447.06,447.3,296638
2023-08-14 12:05:00,447.28,447.46,447.1,447.13,251735
2023-08-14 12:10:00,447.13,447.17,446.82,446.9,296912
2023-08-14 12:15:00,446.81,446.95,446.5,446.92,355936
2023-08-14 12:20:00,446.93,446.93,446.37,446.61,404415
2023-08-14 12:25:00,446.62,446.78,446.49,446.67,272570
2023-08-14 12:30:00,446.69,446.91,446.51,446.61,304186
2023-08-14 12:35:00,446.61,446.81,446.42,446.77,226956
2023-08-14 12:40:00,446.8,447.0,446.68,446.91,362515
2023-08-14 12:45:00,446.92,447.23,446.91,447.19,353858
2023-08-14 12:50:00,447.18,447.3,447.01,447.11,301699
2023-08-14 12:55:00,447.1,447.24,446.97,447.22,220494
2023-08-14 13:00:00,447.23,447.33,447.16,447.27,195060
2023-08-14 13:05:00,447.26,447.48,447.18,447.46,287363
2023-08-14 13:10:00,447.47,447.49,447.27,447.4,308279
2023-08-14 13:15:00,447.39,447.51,447.39,447.45,279373
2023-08-14 13:20:00,447.46,447.65,447.32,447.33,453233
2023-08-14 13:25:00,447.34,447.38,447.14,447.33,335716
2023-08-14 13:30:00,447.34,447.51,447.01,447.06,425284
2023-08-14 13:35:00,447.05,447.25,447.03,447.19,232239
2023-08-14 13:40:00,447.18,447.32,447.14,447.2,177486
2023-08-14 13:45:00,447.2,447.24,446.94,446.94,263465
2023-08-14 13:50:00,446.95,447.03,446.74,446.98,396851
2023-08-14 13:55:00,446.97,447.12,446.81,447.11,257365
2023-08-14 14:00:00,447.12,447.15,446.86,447.02,350532
2023-08-14 14:05:00,447.02,447.2,446.66,446.74,501300
2023-08-14 14:10:00,446.71,446.96,446.49,446.81,473365
2023-08-14 14:15:00,446.8,446.83,446.5,446.57,293086
2023-08-14 14:20:00,446.57,446.88,446.51,446.72,324380
2023-08-14 14:25:00,446.73,446.86,446.59,446.81,290227
2023-08-14 14:30:00,446.82,446.84,446.3,446.78,436912
2023-08-14 14:35:00,446.77,446.91,446.53,446.58,334146
2023-08-14 14:40:00,446.57,446.79,446.5,446.57,324531
2023-08-14 14:45:00,446.56,446.79,446.41,446.69,290525
2023-08-14 14:50:00,446.7,447.0,446.57,446.89,583274
2023-08-14 14:55:00,446.89,446.89,446.68,446.76,281534
2023-08-14 15:00:00,446.77,446.96,446.64,446.86,307871
2023-08-14 15:05:00,446.86,446.93,446.49,446.67,435062
2023-08-14 15:10:00,446.67,446.88,446.54,446.86,444757
2023-08-14 15:15:00,446.85,446.96,446.73,446.95,318524
2023-08-14 15:20:00,446.96,447.17,446.96,447.0,409862
2023-08-14 15:25:00,447.0,447.09,446.75,446.86,336490
2023-08-14 15:30:00,446.85,446.91,446.71,446.82,457155
2023-08-14 15:35:00,446.83,447.13,446.81,447.08,516593
2023-08-14 15:40:00,447.08,447.52,447.05,447.52,957539
2023-08-14 15:45:00,447.51,447.55,447.19,447.32,866654
2023-08-14 15:50:00,447.31,447.4,447.07,447.33,1150053
2023-08-14 15:55:00,447.33,448.11,447.33,448.1,3566068
2023-08-15 09:30:00,446.27,446.64,446.0,446.34,3761766
2023-08-15 09:35:00,446.33,446.48,445.92,446.47,898518
2023-08-15 09:40:00,446.47,446.49,445.54,445.61,1131941
2023-08-15 09:45:00,445.59,445.6,445.0,445.19,1103631
2023-08-15 09:50:00,445.2,445.8,445.12,445.5,1296251
2023-08-15 09:55:00,445.51,445.58,445.16,445.25,662448
2023-08-15 10:00:00,445.24,445.27,444.74,444.75,1113899
2023-08-15 10:05:00,444.77,444.79,443.81,444.08,1599764
2023-08-15 10:10:00,444.08,444.4,443.96,444.05,1661596
2023-08-15 10:15:00,444.05,444.3,443.97,444.15,854292
2023-08-15 10:20:00,444.16,444.58,443.74,443.82,1280222
2023-08-15 10:25:00,443.81,444.11,443.71,444.02,1029986
2023-08-15 10:30:00,444.04,444.13,443.47,443.63,1142516
2023-08-15 10:35:00,443.67,444.04,443.47,443.98,968721
2023-08-15 10:40:00,443.99,444.28,443.75,444.23,872777
2023-08-15 10:45:00,444.23,444.58,444.16,444.28,1073616
2023-08-15 10:50:00,444.28,444.42,444.05,444.05,490077
2023-08-15 10:55:00,444.05,444.27,443.93,443.93,597569
2023-08-15 11:00:00,443.94,444.71,443.93,444.7,788423
2023-08-15 11:05:00,444.7,444.87,444.52,444.75,498833
2023-08-15 11:10:00,444.75,445.02,444.66,444.89,656448
2023-08-15 11:15:00,444.9,444.97,444.63,444.82,427105
2023-08-15 11:20:00,444.82,444.82,444.31,444.38,418637
2023-08-15 11:25:00,444.39,444.96,444.22,444.85,516388
2023-08-15 11:30:00,444.84,444.98,444.72,444.88,416496
2023-08-15 11:35:00,444.86,445.18,444.83,445.1,562100
2023-08-15 11:40:00,445.1,445.19,444.81,444.85,601872
2023-08-15 11:45:00,444.85,444.93,444.62,444.85,354994
2023-08-15 11:50:00,444.85,445.04,444.78,444.83,299485
2023-08-15 11:55:00,444.83,445.13,444.8,445.11,414246
2023-08-15 12:00:00,445.12,445.35,444.86,444.96,596669
2023-08-15 12:05:00,444.96,445.05,444.37,444.47,700863
2023-08-15 12:10:00,444.48,444.67,444.21,444.51,616572
2023-08-15 12:15:00,444.51,444.76,444.24,444.71,592802
2023-08-15 12:20:00,444.72,444.89,444.61,444.8,437306
2023-08-15 12:25:00,444.79,444.8,444.46,444.67,484246
2023-08-15 12:30:00,444.59,444.79,444.32,444.38,330675
2023-08-15 12:35:00,444.4,444.62,444.3,444.44,324287
2023-08-15 12:40:00,444.45,444.47,444.13,444.18,338977
2023-08-15 12:45:00,444.18,444.35,443.91,443.96,415591
2023-08-15 12:50:00,443.95,444.09,443.84,443.96,450240
2023-08-15 12:55:00,443.96,444.24,443.81,444.12,509463
2023-08-15 13:00:00,444.03,444.27,443.95,444.07,496715
2023-08-15 13:05:00,444.07,444.1,443.87,443.98,413618
2023-08-15 13:10:00,443.97,444.46,443.95,444.42,698776
2023-08-15 13:15:00,444.42,444.64,444.39,444.44,401805
2023-08-15 13:20:00,444.44,444.62,444.33,444.52,376016
2023-08-15 13:25:00,444.52,444.69,444.44,444.52,357095
2023-08-15 13:30:00,444.52,444.57,444.05,444.14,493552
2023-08-15 13:35:00,444.13,444.28,443.94,444.02,713959
2023-08-15 13:40:00,444.01,444.02,443.67,443.85,967700
2023-08-15 13:45:00,443.85,444.14,443.77,443.84,497735
2023-08-15 13:50:00,443.84,444.11,443.83,443.95,737006
2023-08-15 13:55:00,443.94,444.17,443.8,444.04,578578
2023-08-15 14:00:00,444.05,444.18,443.88,443.93,1046506
2023-08-15 14:05:00,443.92,444.13,443.8,444.07,365289
2023-08-15 14:10:00,444.05,444.2,444.0,444.05,458068
2023-08-15 14:15:00,444.05,444.16,443.91,444.08,340396
2023-08-15 14:20:00,444.08,444.12,443.72,443.8,347904
2023-08-15 14:25:00,443.8,443.95,443.76,443.88,257131
2023-08-15 14:30:00,443.89,444.35,443.87,444.27,874327
2023-08-15 14:35:00,444.31,444.36,444.13,444.3,416257
2023-08-15 14:40:00,444.3,444.52,444.23,444.5,370220
2023-08-15 14:45:00,444.5,444.62,444.29,444.34,411114
2023-08-15 14:50:00,444.34,444.45,444.25,444.36,372214
2023-08-15 14:55:00,444.35,444.45,444.04,444.26,465739
2023-08-15 15:00:00,444.26,444.34,444.03,444.11,388708
2023-08-15 15:05:00,444.1,444.21,443.99,444.09,334260
2023-08-15 15:10:00,444.09,444.36,443.87,443.89,563499
2023-08-15 15:15:00,443.89,444.04,443.78,443.98,425621
2023-08-15 15:20:00,443.98,443.99,443.57,443.61,750803
2023-08-15 15:25:00,443.61,443.66,442.64,442.66,1663691
2023-08-15 15:30:00,442.66,443.04,442.43,442.91,1616425
2023-08-15 15:35:00,442.91,443.02,442.48,442.5,1299057
2023-08-15 15:40:00,442.5,442.59,442.3,442.39,1492299
2023-08-15 15:45:00,442.38,442.84,442.32,442.7,1511223
2023-08-15 15:50:00,442.7,443.06,442.45,442.89,2655679
2023-08-15 15:55:00,442.89,443.39,442.8,442.94,7245637
2023-08-16 09:30:00,442.46,442.83,442.38,442.66,2322515
2023-08-16 09:35:00,442.66,443.79,442.54,443.54,1484304
2023-08-16 09:40:00,443.55,443.9,443.48,443.64,1012161
2023-08-16 09:45:00,443.68,444.18,443.52,444.1,1212992
2023-08-16 09:50:00,444.12,444.12,443.52,443.53,723430
2023-08-16 09:55:00,443.53,443.74,443.39,443.52,588342
2023-08-16 10:00:00,443.52,443.54,442.96,443.09,819588
2023-08-16 10:05:00,443.08,443.73,443.08,443.48,750817
2023-08-16 10:10:00,443.47,444.06,443.46,443.55,681347
2023-08-16 10:15:00,443.51,444.0,443.45,443.93,484288
2023-08-16 10:20:00,443.93,444.14,443.58,443.61,571491
2023-08-16 10:25:00,443.61,443.66,443.33,443.4,465844
2023-08-16 10:30:00,443.38,443.61,443.18,443.34,434500
2023-08-16 10:35:00,443.36,443.46,443.05,443.39,380893
2023-08-16 10:40:00,443.38,443.87,443.32,443.74,588391
2023-08-16 10:45:00,443.75,443.75,443.14,443.18,457341
2023-08-16 10:50:00,443.19,443.76,443.19,443.73,473463
2023-08-16 10:55:00,443.71,444.0,443.56,443.94,433415
2023-08-16 11:00:00,443.95,444.02,443.73,444.0,485296
2023-08-16 11:05:00,444.02,444.16,443.69,443.8,1131363
2023-08-16 11:10:00,443.77,443.81,443.42,443.57,567046
2023-08-16 11:15:00,443.56,443.68,443.35,443.57,427907
2023-08-16 11:20:00,443.56,443.75,443.37,443.73,459438
2023-08-16 11:25:00,443.72,443.73,443.31,443.53,363039
2023-08-16 11:30:00,443.51,443.53,443.23,443.43,340304
2023-08-16 11:35:00,443.42,443.59,443.2,443.22,413102
2023-08-16 11:40:00,443.23,443.42,443.02,443.08,386541
2023-08-16 11:45:00,443.06,443.21,442.69,442.79,589497
2023-08-16 11:50:00,442.79,442.91,442.51,442.84,901050
2023-08-16 11:55:00,442.84,442.88,442.28,442.53,746040
2023-08-16 12:00:00,442.52,442.83,442.41,442.53,521599
2023-08-16 12:05:00,442.53,442.65,442.3,442.36,531444
2023-08-16 12:10:00,442.35,442.37,441.92,441.99,742667
2023-08-16 12:15:00,441.98,442.19,441.81,441.89,712591
2023-08-16 12:20:00,441.89,442.01,441.72,441.96,533486
2023-08-16 12:25:00,441.96,442.0,441.71,441.82,577484
2023-08-16 12:30:00,441.81,442.13,441.73,442.06,780740
2023-08-16 12:35:00,442.05,442.35,442.01,442.27,540450
2023-08-16 12:40:00,442.27,442.41,442.2,442.27,380698
2023-08-16 12:45:00,442.27,442.28,442.0,442.02,307147
2023-08-16 12:50:00,442.02,442.1,441.89,441.9,266411
2023-08-16 12:55:00,441.88,442.05,441.74,441.77,385995
2023-08-16 13:00:00,441.77,442.04,441.74,441.86,380209
2023-08-16 13:05:00,441.85,441.98,441.12,441.21,1025724
2023-08-16 13:10:00,441.2,441.34,440.98,441.26,941953
2023-08-16 13:15:00,441.24,441.45,441.11,441.18,892124
2023-08-16 13:20:00,441.17,441.51,441.16,441.4,442703
2023-08-16 13:25:00,441.4,441.54,441.25,441.32,396319
2023-08-16 13:30:00,441.19,441.43,441.09,441.36,505710
2023-08-16 13:35:00,441.36,441.62,441.3,441.57,427472
2023-08-16 13:40:00,441.58,442.14,441.55,441.98,950089
2023-08-16 13:45:00,441.97,442.61,441.97,442.38,898102
2023-08-16 13:50:00,442.39,442.57,442.23,442.33,529942
2023-08-16 13:55:00,442.33,442.5,442.23,442.28,456803
2023-08-16 14:00:00,442.29,442.37,441.17,441.48,1383913
2023-08-16 14:05:00,441.44,441.72,441.38,441.65,733544
2023-08-16 14:10:00,441.67,441.67,440.87,441.34,765221
2023-08-16 14:15:00,441.51,442.18,441.23,442.16,823896
2023-08-16 14:20:00,442.17,442.79,442.08,442.62,904963
2023-08-16 14:25:00,442.63,442.86,442.17,442.62,676215
2023-08-16 14:30:00,442.61,443.09,442.57,442.78,877386
2023-08-16 14:35:00,442.8,442.91,442.51,442.58,691427
2023-08-16 14:40:00,442.58,442.7,441.93,442.28,862454
2023-08-16 14:45:00,442.43,442.45,441.75,441.83,806346
2023-08-16 14:50:00,441.83,441.89,441.43,441.69,974598
2023-08-16 14:55:00,441.68,441.93,441.52,441.82,1005865
2023-08-16 15:00:00,441.82,441.82,441.3,441.46,711777
2023-08-16 15:05:00,441.48,441.49,441.0,441.13,656547
2023-08-16 15:10:00,441.11,441.29,440.11,440.24,1580350
2023-08-16 15:15:00,440.23,440.23,439.79,440.1,1543598
2023-08-16 15:20:00,440.09,440.43,439.83,439.95,1217396
2023-08-16 15:25:00,439.95,440.19,439.85,440.12,998724
2023-08-16 15:30:00,440.14,440.58,439.85,440.47,1320387
2023-08-16 15:35:00,440.48,440.65,440.07,440.23,1453314
2023-08-16 15:40:00,440.23,440.42,439.93,440.32,1483175
2023-08-16 15:45:00,440.32,440.47,440.19,440.36,1564122
2023-08-16 15:50:00,440.35,440.42,439.81,439.98,3937743
2023-08-16 15:55:00,439.98,440.23,439.53,439.63,6846401
2023-08-17 09:30:00,441.16,441.43,440.88,440.89,3214156
2023-08-17 09:35:00,440.89,441.07,440.64,440.8,770520
2023-08-17 09:40:00,440.8,441.22,440.58,440.62,873799
2023-08-17 09:45:00,440.61,440.62,440.36,440.45,769585
2023-08-17 09:50:00,440.46,440.7,440.05,440.06,874146
2023-08-17 09:55:00,440.06,440.68,439.8,440.38,1820293
2023-08-17 10:00:00,440.4,440.71,440.26,440.35,597152
2023-08-17 10:05:00,440.34,440.74,439.97,440.6,812580
2023-08-17 10:10:00,440.6,440.65,439.96,440.26,1134137
2023-08-17 10:15:00,440.25,440.7,440.12,440.31,675109
2023-08-17 10:20:00,440.31,440.56,440.22,440.23,899103
2023-08-17 10:25:00,440.23,440.3,440.01,440.15,646004
2023-08-17 10:30:00,440.15,440.38,439.64,439.64,852604
2023-08-17 10:35:00,439.64,439.84,439.39,439.72,1107417
2023-08-17 10:40:00,439.73,439.9,439.59,439.76,698754
2023-08-17 10:45:00,439.75,440.11,439.7,440.08,469056
2023-08-17 10:50:00,440.08,440.58,440.03,440.53,676145
2023-08-17 10:55:00,440.53,440.55,439.93,439.97,619100
2023-08-17 11:00:00,439.97,440.05,439.64,439.79,826823
2023-08-17 11:05:00,439.79,440.08,439.57,439.61,673432
2023-08-17 11:10:00,439.63,439.9,439.58,439.76,792209
2023-08-17 11:15:00,439.74,439.84,439.51,439.54,1154819
2023-08-17 11:20:00,439.55,439.78,439.31,439.73,1057824
2023-08-17 11:25:00,439.73,439.75,439.3,439.31,804198
2023-08-17 11:30:00,439.33,439.43,439.18,439.34,727476
2023-08-17 11:35:00,439.33,439.5,439.04,439.26,738719
2023-08-17 11:40:00,439.25,439.64,439.2,439.33,575028
2023-08-17 11:45:00,439.33,439.45,438.97,439.04,654015
2023-08-17 11:50:00,439.04,439.63,438.99,439.1,859973
2023-08-17 11:55:00,439.1,439.64,439.01,439.57,862243
2023-08-17 12:00:00,439.58,439.62,439.26,439.41,420333
2023-08-17 12:05:00,439.41,439.42,438.98,439.19,414110
2023-08-17 12:10:00,439.19,439.65,439.18,439.54,464703
2023-08-17 12:15:00,439.53,439.72,439.32,439.59,376907
2023-08-17 12:20:00,439.6,440.2,439.47,440.18,568751
2023-08-17 12:25:00,440.17,440.6,440.1,440.37,1019122
2023-08-17 12:30:00,440.38,440.49,439.95,440.05,735089
2023-08-17 12:35:00,440.05,440.11,439.77,439.85,681881
2023-08-17 12:40:00,439.84,440.09,439.78,439.95,603283
2023-08-17 12:45:00,439.97,440.0,439.7,439.98,315666
2023-08-17 12:50:00,439.98,440.38,439.97,440.36,389213
2023-08-17 12:55:00,440.36,440.52,440.27,440.49,1330753
2023-08-17 13:00:00,440.49,440.61,440.18,440.19,555321
2023-08-17 13:05:00,440.19,440.33,439.98,440.0,468904
2023-08-17 13:10:00,439.99,440.05,439.84,439.99,839959
2023-08-17 13:15:00,440.0,440.18,439.79,439.81,1464627
2023-08-17 13:20:00,439.82,439.82,439.35,439.35,609159
2023-08-17 13:25:00,439.36,439.5,439.17,439.31,1030221
2023-08-17 13:30:00,439.31,439.31,439.0,439.07,959833
2023-08-17 13:35:00,439.07,439.26,439.02,439.12,637274
2023-08-17 13:40:00,439.11,439.19,438.51,438.68,1081509
2023-08-17 13:45:00,438.67,438.77,438.55,438.6,501608
2023-08-17 13:50:00,438.61,438.93,438.6,438.83,839442
2023-08-17 13:55:00,438.83,438.91,438.66,438.82,816690
2023-08-17 14:00:00,438.83,438.89,438.52,438.53,409319
2023-08-17 14:05:00,438.53,438.73,438.32,438.66,1391771
2023-08-17 14:10:00,438.67,438.7,438.41,438.45,442065
2023-08-17 14:15:00,438.45,438.45,438.15,438.27,788013
2023-08-17 14:20:00,438.26,438.35,438.05,438.34,559061
2023-08-17 14:25:00,438.34,438.64,438.33,438.52,648728
2023-08-17 14:30:00,438.52,438.55,438.06,438.17,778068
2023-08-17 14:35:00,438.17,438.37,437.95,438.27,704092
2023-08-17 14:40:00,438.27,438.31,437.91,437.93,1763153
2023-08-17 14:45:00,437.92,438.03,437.44,437.73,840729
2023-08-17 14:50:00,437.73,437.92,437.41,437.43,956833
2023-08-17 14:55:00,437.42,437.45,436.99,437.2,1670265
2023-08-17 15:00:00,437.18,437.44,436.82,436.84,861708
2023-08-17 15:05:00,436.83,437.22,436.55,436.58,1929311
2023-08-17 15:10:00,436.57,436.63,436.12,436.23,1501379
2023-08-17 15:15:00,436.24,436.48,435.75,436.47,2106089
2023-08-17 15:20:00,436.46,436.56,435.89,436.13,2027264
2023-08-17 15:25:00,436.14,436.83,436.11,436.8,1292695
2023-08-17 15:30:00,436.81,437.0,436.23,436.45,2018725
2023-08-17 15:35:00,436.45,436.79,436.35,436.49,1257792
2023-08-17 15:40:00,436.48,436.76,436.13,436.18,3760654
2023-08-17 15:45:00,436.19,436.59,435.98,436.26,2943336
2023-08-17 15:50:00,436.26,437.2,436.25,437.17,2912983
2023-08-17 15:55:00,437.17,437.22,436.2,436.26,4156661
2023-08-18 09:30:00,433.37,434.58,433.01,434.21,6187248
2023-08-18 09:35:00,434.21,434.65,433.79,434.62,2423087
2023-08-18 09:40:00,434.62,434.75,434.11,434.55,1282791
2023-08-18 09:45:00,434.53,434.85,434.12,434.78,1164853
2023-08-18 09:50:00,434.77,435.24,434.65,434.81,991322
2023-08-18 09:55:00,434.83,434.85,434.11,434.25,928048
2023-08-18 10:00:00,434.24,434.39,433.8,434.36,1928053
2023-08-18 10:05:00,434.36,434.45,433.9,434.36,1854926
2023-08-18 10:10:00,434.36,434.4,434.01,434.2,754835
2023-08-18 10:15:00,434.17,434.37,433.45,434.24,1400307
2023-08-18 10:20:00,434.23,434.63,434.2,434.48,922031
2023-08-18 10:25:00,434.5,434.51,433.8,433.85,994769
2023-08-18 10:30:00,433.88,434.33,433.77,434.3,1442198
2023-08-18 10:35:00,434.3,434.89,434.19,434.64,1114677
2023-08-18 10:40:00,434.63,435.05,434.6,435.0,923735
2023-08-18 10:45:00,435.03,435.1,434.63,434.92,595886
2023-08-18 10:50:00,434.91,435.02,434.44,434.69,1814156
2023-08-18 10:55:00,434.69,435.06,434.65,435.05,619562
2023-08-18 11:00:00,435.05,435.59,435.04,435.52,2953376
2023-08-18 11:05:00,435.53,435.61,435.1,435.2,3241914
2023-08-18 11:10:00,435.2,435.82,435.2,435.8,711063
2023-08-18 11:15:00,435.8,436.09,435.71,435.73,1036110
2023-08-18 11:20:00,435.74,435.96,435.54,435.61,680633
2023-08-18 11:25:00,435.59,435.7,435.25,435.27,0
2023-08-18 11:30:00,435.26,435.6,435.14,435.31,1005956
2023-08-18 11:35:00,435.32,435.56,435.13,435.17,628730
2023-08-18 11:40:00,435.17,435.5,434.71,435.49,1091574
2023-08-18 11:45:00,435.47,435.61,435.39,435.57,306049
2023-08-18 11:50:00,435.59,436.18,435.55,436.07,1423986
2023-08-18 11:55:00,436.08,436.52,436.05,436.42,850049
2023-08-18 12:00:00,436.42,436.53,436.17,436.45,728553
2023-08-18 12:05:00,436.44,436.55,436.34,436.45,580370
2023-08-18 12:10:00,436.44,436.54,435.97,436.14,646057
2023-08-18 12:15:00,436.14,436.17,435.73,435.84,503207
2023-08-18 12:20:00,435.83,436.07,435.8,435.94,388438
2023-08-18 12:25:00,435.92,435.99,435.68,435.7,526662
2023-08-18 12:30:00,435.73,436.06,435.61,435.93,505384
2023-08-18 12:35:00,435.94,436.16,435.74,436.08,556357
2023-08-18 12:40:00,436.09,436.37,435.97,436.3,547702
2023-08-18 12:45:00,436.16,436.47,436.14,436.4,360167
2023-08-18 12:50:00,436.39,436.53,436.23,436.3,445383
2023-08-18 12:55:00,436.32,436.33,435.77,435.84,712527
2023-08-18 13:00:00,435.85,435.95,435.53,435.92,533470
